,Date,Open,High,Low,Close,Adj Close,Volume
2739,2017-05-11,47.389998999999996,48.220001,47.34,47.830002,47.830002,819796.0
2740,2017-05-12,47.810001,48.07,47.349998,47.84,47.84,661783.0
2742,2017-05-15,47.849998,49.66,47.75,48.849998,48.849998,537490.0
2743,2017-05-16,48.82,49.380001,48.169998,48.66,48.66,687153.0
2744,2017-05-17,48.23,49.5,48.029999,49.07,49.07,589212.0
2745,2017-05-18,48.93,49.599998,48.049999,49.349998,49.349998,650107.0
2746,2017-05-19,49.279999,50.529999,49.279999,50.330002,50.330002,242754.0
2748,2017-05-22,50.599998,51.060001,50.439999,50.73,50.73,146452.0
2749,2017-05-23,51.040001000000004,51.790001000000004,50.57,51.470001,51.470001,564310.0
2750,2017-05-24,51.439999,51.880001,51.029999,51.360001000000004,51.360001000000004,584139.0
2751,2017-05-25,51.25,52.0,48.450001,48.900002,48.900002,736341.0
2752,2017-05-26,48.75,49.939999,48.18,49.799999,49.799999,1147389.0
2754,2017-05-30,49.93,50.279999,49.029999,49.66,49.66,763920.0
2755,2017-05-31,49.650002,49.709998999999996,47.73,48.32,48.32,663486.0
2756,2017-06-01,48.630001,49.169998,47.900002,48.360001000000004,48.360001000000004,779144.0
2757,2017-06-02,48.040001000000004,48.189999,46.740002000000004,47.66,47.66,774478.0
2759,2017-06-05,47.709998999999996,48.419998,46.860001000000004,47.400002,47.400002,802662.0
2760,2017-06-06,47.400002,48.400002,46.939999,48.189999,48.189999,710199.0
2761,2017-06-07,47.98,48.23,45.650002,45.720001,45.720001,825056.0
2762,2017-06-08,45.849998,46.18,45.200001,45.639998999999996,45.639998999999996,1182327.0
2763,2017-06-09,45.709998999999996,46.18,45.27,45.830002,45.830002,927695.0
2765,2017-06-12,45.799999,46.709998999999996,45.66,46.080002,46.080002,735933.0
2766,2017-06-13,46.009997999999996,46.57,45.560001,46.459998999999996,46.459998999999996,666765.0
2767,2017-06-14,45.939999,46.490002000000004,44.540001000000004,44.73,44.73,783320.0
2768,2017-06-15,44.689999,44.810001,44.220001,44.459998999999996,44.459998999999996,924408.0
2769,2017-06-16,44.25,44.939999,44.240002000000004,44.740002000000004,44.740002000000004,500938.0
2771,2017-06-19,44.68,45.060001,44.049999,44.200001,44.200001,191824.0
2772,2017-06-20,44.110001000000004,44.400002,42.75,43.23,43.23,123943.0
2773,2017-06-21,43.380001,44.200001,42.049999,42.529999,42.529999,894104.0
2774,2017-06-22,42.549999,43.32,42.259997999999996,42.740002000000004,42.740002000000004,1071747.0
2775,2017-06-23,42.799999,43.200001,42.529999,43.009997999999996,43.009997999999996,668830.0
2777,2017-06-26,43.16,43.650002,42.630001,43.380001,43.380001,690906.0
2778,2017-06-27,43.490002000000004,44.439999,43.32,44.240002000000004,44.240002000000004,661354.0
2779,2017-06-28,43.700001,44.900002,43.669998,44.740002000000004,44.740002000000004,759115.0
2780,2017-06-29,44.889998999999996,45.450001,44.650002,44.93,44.93,753375.0
2781,2017-06-30,44.889998999999996,46.349998,44.880001,46.040001000000004,46.040001000000004,768946.0
2784,2017-07-05,47.040001000000004,47.32,44.509997999999996,45.130001,45.130001,517621.0
2785,2017-07-06,45.650002,46.529999,45.18,45.52,45.52,1173581.0
2786,2017-07-07,45.349998,45.419998,43.779999,44.23,44.23,969676.0
2788,2017-07-10,44.349998,44.84,43.650002,44.400002,44.400002,975914.0
2789,2017-07-11,44.580002,45.810001,43.830002,45.040001000000004,45.040001000000004,848570.0
2790,2017-07-12,45.740002000000004,46.48,45.110001000000004,45.490002000000004,45.490002000000004,1010691.0
2791,2017-07-13,45.439999,46.279999,44.990002000000004,46.080002,46.080002,963505.0
2792,2017-07-14,46.080002,46.740002000000004,45.799999,46.540001000000004,46.540001000000004,748971.0
2794,2017-07-17,46.68,46.880001,45.889998999999996,46.02,46.02,742895.0
2795,2017-07-18,45.990002000000004,46.919998,45.810001,46.400002,46.400002,560633.0
2796,2017-07-19,46.25,47.259997999999996,46.139998999999996,47.119999,47.119999,208420.0
2797,2017-07-20,47.09,47.549999,46.66,46.790001000000004,46.790001000000004,140677.0
2798,2017-07-21,46.91,47.209998999999996,45.540001000000004,45.77,45.77,720621.0
2800,2017-07-24,45.619999,46.529999,45.400002,46.34,46.34,769438.0
2801,2017-07-25,46.459998999999996,48.66,46.380001,47.889998999999996,47.889998999999996,707910.0
2802,2017-07-26,48.509997999999996,48.869999,47.860001000000004,48.75,48.75,885700.0
2803,2017-07-27,48.700001,49.240002000000004,48.25,49.040001000000004,49.040001000000004,887864.0
2804,2017-07-28,49.169998,49.810001,48.860001000000004,49.709998999999996,49.709998999999996,880757.0
2806,2017-07-31,49.849998,50.41,49.18,50.169998,50.169998,771225.0
2807,2017-08-01,50.209998999999996,50.43,48.369999,49.16,49.16,781539.0
2808,2017-08-02,48.799999,49.650002,48.549999,49.59,49.59,1008583.0
2809,2017-08-03,49.59,49.959998999999996,48.779999,49.029999,49.029999,847722.0
2810,2017-08-04,48.950001,49.639998999999996,48.5,49.580002,49.580002,837763.0
2812,2017-08-07,49.59,49.73,48.540001000000004,49.389998999999996,49.389998999999996,745664.0
2813,2017-08-08,49.310001,49.790001000000004,48.860001000000004,49.169998,49.169998,831374.0
2814,2017-08-09,49.0,49.720001,48.900002,49.560001,49.560001,924240.0
2815,2017-08-10,49.68,50.220001,48.349998,48.59,48.59,858250.0
2816,2017-08-11,48.52,48.98,47.98,48.82,48.82,1135440.0
2818,2017-08-14,48.790001000000004,49.16,47.43,47.59,47.59,804237.0
2819,2017-08-15,47.490002000000004,47.900002,47.02,47.549999,47.549999,763241.0
2820,2017-08-16,47.720001,47.990002000000004,46.669998,46.779999,46.779999,770358.0
2821,2017-08-17,46.799999,47.189999,46.459998999999996,47.09,47.09,815544.0
2822,2017-08-18,46.93,48.740002000000004,46.779999,48.509997999999996,48.509997999999996,608314.0
2824,2017-08-21,48.720001,48.75,47.029999,47.369999,47.369999,253069.0
2825,2017-08-22,47.450001,48.029999,47.200001,47.639998999999996,47.639998999999996,129192.0
2826,2017-08-23,47.639998999999996,48.5,47.529999,48.41,48.41,864387.0
2827,2017-08-24,48.360001000000004,48.43,47.060001,47.43,47.43,701693.0
2828,2017-08-25,47.619999,47.91,47.389998999999996,47.869999,47.869999,831358.0
2830,2017-08-28,47.889998999999996,48.200001,46.150002,46.57,46.57,646518.0
2831,2017-08-29,46.860001000000004,46.959998999999996,45.759997999999996,46.439999,46.439999,921285.0
2832,2017-08-30,46.310001,46.720001,45.84,45.959998999999996,45.959998999999996,895643.0
2833,2017-08-31,45.950001,47.470001,45.580002,47.23,47.23,895643.0
2834,2017-09-01,47.080002,47.349998,46.560001,47.290001000000004,47.290001000000004,882983.0
2836,2017-09-05,47.279999,48.98,47.150002,48.66,48.66,915708.0
2837,2017-09-06,48.59,49.419998,48.52,49.16,49.16,742808.0
2838,2017-09-07,49.139998999999996,49.330002,48.630001,49.09,49.09,788963.0
2839,2017-09-08,49.09,49.259997999999996,47.27,47.48,47.48,702514.0
2841,2017-09-11,47.580002,48.27,47.0,48.07,48.07,843760.0
2842,2017-09-12,48.119999,48.439999,47.73,48.23,48.23,774468.0
2843,2017-09-13,48.34,49.400002,48.119999,49.299999,49.299999,676040.0
2844,2017-09-14,49.310001,50.5,49.150002,49.889998999999996,49.889998999999996,706925.0
2845,2017-09-15,49.720001,50.130001,49.41,49.889998999999996,49.889998999999996,709035.0
2847,2017-09-18,49.849998,50.330002,49.189999,49.91,49.91,433597.0
2848,2017-09-19,49.91,50.419998,49.330002,49.48,49.48,189605.0
2849,2017-09-20,49.84,50.650002,49.75,50.41,50.41,143379.0
2850,2017-09-21,50.720001,50.810001,50.07,50.549999,50.549999,754413.0
2851,2017-09-22,50.73,50.779999,50.290001000000004,50.66,50.66,580569.0
2853,2017-09-25,50.68,52.279999,50.389998999999996,52.220001,52.220001,473795.0
2854,2017-09-26,52.119999,52.43,51.43,51.880001,51.880001,701244.0
2855,2017-09-27,52.09,52.34,51.630001,52.139998999999996,52.139998999999996,709515.0
2856,2017-09-28,52.049999,52.860001000000004,51.220001,51.560001,51.560001,637035.0
2857,2017-09-29,51.580002,51.77,51.25,51.669998,51.669998,801816.0
2859,2017-10-02,51.639998999999996,51.709998999999996,50.07,50.580002,50.580002,551982.0
2860,2017-10-03,50.59,50.73,50.139998999999996,50.419998,50.419998,600933.0
2861,2017-10-04,50.16,50.669998,49.759997999999996,49.98,49.98,462735.0
2862,2017-10-05,49.880001,51.220001,49.849998,50.790001000000004,50.790001000000004,598836.0
2863,2017-10-06,50.75,50.82,49.099998,49.290001000000004,49.290001000000004,654385.0
2865,2017-10-09,49.25,49.790001000000004,49.130001,49.580002,49.580002,743114.0
2866,2017-10-10,49.549999,51.060001,49.540001000000004,50.919998,50.919998,505079.0
2867,2017-10-11,50.939999,51.419998,50.610001000000004,51.299999,51.299999,664839.0
2868,2017-10-12,51.0,51.130001,50.150002,50.599998,50.599998,651948.0
2869,2017-10-13,50.73,51.720001,50.700001,51.450001,51.450001,729273.0
2871,2017-10-16,51.43,52.369999,51.349998,51.869999,51.869999,667497.0
2872,2017-10-17,51.93,52.25,51.209998999999996,51.880001,51.880001,520725.0
2873,2017-10-18,51.939999,52.330002,51.689999,52.040001000000004,52.040001000000004,471612.0
2874,2017-10-19,52.049999,52.169998,51.07,51.290001000000004,51.290001000000004,152620.0
2875,2017-10-20,51.419998,51.73,50.700001,51.470001,51.470001,127413.0
2877,2017-10-23,52.07,52.299999,51.68,51.900002,51.900002,674142.0
2878,2017-10-24,51.889998999999996,52.619999,51.549999,52.470001,52.470001,583563.0
2879,2017-10-25,52.560001,52.57,51.889998999999996,52.18,52.18,709553.0
2880,2017-10-26,52.189999,52.860001000000004,51.91,52.639998999999996,52.639998999999996,681739.0
2881,2017-10-27,52.799999,54.200001,52.25,53.900002,53.900002,594647.0
2883,2017-10-30,54.16,54.459998999999996,53.75,54.150002,54.150002,730915.0
2884,2017-10-31,54.080002,54.849998,53.93,54.380001,54.380001,565043.0
2885,2017-11-01,54.650002,55.220001,53.889998999999996,54.299999,54.299999,497295.0
2886,2017-11-02,54.279999,54.84,53.990002000000004,54.540001000000004,54.540001000000004,671038.0
2887,2017-11-03,54.73,55.759997999999996,54.400002,55.639998999999996,55.639998999999996,482846.0
2889,2017-11-06,55.970001,57.610001000000004,55.66,57.349998,57.349998,614159.0
2890,2017-11-07,57.27,57.689999,56.830002,57.200001,57.200001,861713.0
2891,2017-11-08,56.959998999999996,57.919998,56.41,56.810001,56.810001,750187.0
2892,2017-11-09,56.849998,57.529999,56.689999,57.169998,57.169998,919147.0
2893,2017-11-10,57.02,57.349998,56.549999,56.740002000000004,56.740002000000004,666949.0
2895,2017-11-13,56.900002,57.150002,56.299999,56.759997999999996,56.759997999999996,541296.0
2896,2017-11-14,56.720001,56.77,54.810001,55.700001,55.700001,631619.0
2897,2017-11-15,55.060001,55.560001,54.880001,55.330002,55.330002,707338.0
2898,2017-11-16,55.299999,55.619999,54.93,55.139998999999996,55.139998999999996,501385.0
2899,2017-11-17,55.25,56.68,55.18,56.549999,56.549999,213923.0
2901,2017-11-20,56.689999,56.759997999999996,55.57,56.09,56.09,184944.0
2902,2017-11-21,56.380001,57.220001,56.32,56.830002,56.830002,593241.0
2903,2017-11-22,57.119999,58.150002,57.029999,58.02,58.02,619066.0
2906,2017-11-27,58.950001,58.990002000000004,57.549999,58.110001000000004,58.110001000000004,577826.0
2907,2017-11-28,57.860001000000004,58.110001000000004,57.419998,57.990002000000004,57.990002000000004,690078.0
2908,2017-11-29,57.73,58.299999,56.75,57.299999,57.299999,546526.0
2909,2017-11-30,57.41,57.98,56.82,57.400002,57.400002,741564.0
2910,2017-12-01,57.419998,58.880001,57.290001000000004,58.360001000000004,58.360001000000004,735128.0
2912,2017-12-04,58.32,58.34,57.349998,57.470001,57.470001,685215.0
2913,2017-12-05,57.48,57.919998,57.080002,57.619999,57.619999,529965.0
2914,2017-12-06,57.450001,57.57,55.869999,55.959998999999996,55.959998999999996,499245.0
2915,2017-12-07,56.0,56.779999,55.82,56.689999,56.689999,678992.0
2916,2017-12-08,56.650002,57.790001000000004,56.540001000000004,57.360001000000004,57.360001000000004,557325.0
2918,2017-12-11,57.25,58.080002,56.91,57.990002000000004,57.990002000000004,681599.0
2919,2017-12-12,58.02,58.560001,56.849998,57.139998999999996,57.139998999999996,606724.0
2920,2017-12-13,57.450001,57.830002,56.549999,56.599998,56.599998,826488.0
2921,2017-12-14,56.700001,57.220001,56.09,57.040001000000004,57.040001000000004,658143.0
2922,2017-12-15,57.150002,57.490002000000004,56.939999,57.299999,57.299999,580571.0
2924,2017-12-18,57.369999,57.779999,56.82,57.16,57.16,210054.0
2925,2017-12-19,57.299999,57.639998999999996,57.16,57.459998999999996,57.459998999999996,137151.0
2926,2017-12-20,57.66,58.119999,57.439999,58.09,58.09,420784.0
2927,2017-12-21,58.02,58.380001,57.630001,58.360001000000004,58.360001000000004,420844.0
2928,2017-12-22,58.209998999999996,58.5,57.869999,58.470001,58.470001,405320.0
2930,2017-12-26,58.400002,60.009997999999996,58.32,59.970001,59.970001,324554.0
2931,2017-12-27,59.790001000000004,59.93,59.330002,59.639998999999996,59.639998999999996,437785.0
2932,2017-12-28,59.529999,59.939999,59.439999,59.84,59.84,402396.0
2933,2017-12-29,59.91,60.509997999999996,59.82,60.419998,60.419998,345962.0
2935,2018-01-02,60.200001,60.740002000000004,60.099998,60.369999,60.369999,464478.0
2936,2018-01-03,60.389998999999996,61.970001,60.279999,61.630001,61.630001,510313.0
2937,2018-01-04,61.959998999999996,62.209998999999996,61.59,62.009997999999996,62.009997999999996,673859.0
2938,2018-01-05,61.900002,62.040001000000004,61.09,61.439999,61.439999,654363.0
2940,2018-01-08,61.610001000000004,61.970001,61.34,61.73,61.73,563036.0
2941,2018-01-09,61.919998,63.48,61.799999,62.959998999999996,62.959998999999996,616474.0
2942,2018-01-10,63.41,63.669998,63.09,63.57,63.57,844720.0
2943,2018-01-11,63.5,64.769997,63.43,63.799999,63.799999,697844.0
2944,2018-01-12,63.57,64.5,63.060001,64.300003,64.300003,876642.0
2946,2018-01-16,64.43,64.889999,63.389998999999996,63.73,63.73,678727.0
2947,2018-01-17,63.889998999999996,64.16999799999999,63.310001,63.970001,63.970001,867771.0
2948,2018-01-18,64.07,64.349998,63.470001,63.950001,63.950001,444384.0
2949,2018-01-19,63.740002000000004,63.77,62.849998,63.369999,63.369999,204504.0
2951,2018-01-22,63.610001000000004,64.139999,63.169998,63.490002000000004,63.490002000000004,142711.0
2952,2018-01-23,63.880001,64.879997,63.700001,64.470001,64.470001,625662.0
2953,2018-01-24,64.41999799999999,66.050003,64.339996,65.610001,65.610001,662456.0
2954,2018-01-25,65.879997,66.660004,65.08000200000001,65.510002,65.510002,887018.0
2955,2018-01-26,65.25,66.349998,64.910004,66.139999,66.139999,771758.0
2957,2018-01-29,66.18,66.459999,64.980003,65.559998,65.559998,678186.0
2958,2018-01-30,65.529999,65.559998,63.889998999999996,64.5,64.5,656168.0
2959,2018-01-31,64.029999,64.940002,63.669998,64.730003,64.730003,688380.0
2960,2018-02-01,64.760002,66.25,64.629997,65.800003,65.800003,613258.0
2961,2018-02-02,65.989998,66.300003,64.470001,65.449997,65.449997,685750.0
2963,2018-02-05,65.099998,65.400002,63.419998,64.150002,64.150002,857572.0
2964,2018-02-06,63.43,64.290001,63.119999,63.389998999999996,63.389998999999996,891063.0
2965,2018-02-07,63.919998,64.18,61.25,61.790001000000004,61.790001000000004,797814.0
2966,2018-02-08,61.700001,62.09,60.27,61.150002,61.150002,1029408.0
2967,2018-02-09,60.43,60.77,58.07,59.200001,59.200001,929578.0
2969,2018-02-12,59.119999,60.830002,59.099998,59.290001000000004,59.290001000000004,933307.0
2970,2018-02-13,59.349998,59.73,58.389998999999996,59.189999,59.189999,736917.0
2971,2018-02-14,58.98,60.900002,58.200001,60.599998,60.599998,580600.0
2972,2018-02-15,60.709998999999996,61.639998999999996,59.720001,61.34,61.34,650324.0
2973,2018-02-16,61.450001,61.990002000000004,60.880001,61.68,61.68,340401.0
2975,2018-02-20,61.630001,62.740002000000004,61.580002,61.900002,61.900002,181179.0
2976,2018-02-21,61.630001,61.860001000000004,60.919998,61.68,61.68,794481.0
2977,2018-02-22,61.34,63.09,60.75,62.77,62.77,466924.0
2978,2018-02-23,62.599998,63.73,62.330002,63.549999,63.549999,592603.0
2980,2018-02-26,63.599998,64.239998,63.060001,63.91,63.91,460597.0
2981,2018-02-27,64.059998,64.08000200000001,62.639998999999996,63.009997999999996,63.009997999999996,469853.0
2982,2018-02-28,62.790001000000004,63.439999,61.360001000000004,61.639998999999996,61.639998999999996,562670.0
2983,2018-03-01,61.549999,61.830002,60.18,60.990002000000004,60.990002000000004,768409.0
2984,2018-03-02,61.34,61.599998,60.130001,61.25,61.25,812505.0
2986,2018-03-05,61.549999,62.790001000000004,61.099998,62.57,62.57,613514.0
2987,2018-03-06,62.580002,63.279999,62.169998,62.599998,62.599998,599266.0
2988,2018-03-07,62.299999,62.580002,60.580002,61.150002,61.150002,634953.0
2989,2018-03-08,61.330002,61.400002,59.950001,60.119999,60.119999,879119.0
2990,2018-03-09,60.27,62.18,60.139998999999996,62.040001000000004,62.040001000000004,720510.0
2992,2018-03-12,62.099998,62.330002,60.669998,61.360001000000004,61.360001000000004,659722.0
2993,2018-03-13,61.369999,61.970001,60.27,60.709998999999996,60.709998999999996,537990.0
2994,2018-03-14,60.869999,61.330002,60.110001000000004,60.959998999999996,60.959998999999996,747738.0
2995,2018-03-15,60.950001,61.540001000000004,60.82,61.189999,61.189999,665017.0
2996,2018-03-16,61.189999,62.540001000000004,61.080002,62.34,62.34,430201.0
2998,2018-03-19,62.23,62.349998,61.360001000000004,62.060001,62.060001,202493.0
2999,2018-03-20,62.099998,63.810001,62.080002,63.400002,63.400002,115962.0
3000,2018-03-21,63.720001,65.550003,63.580002,65.16999799999999,65.16999799999999,717709.0
3001,2018-03-22,65.5,65.739998,64.139999,64.300003,64.300003,763768.0
3002,2018-03-23,64.279999,66.0,64.110001,65.879997,65.879997,689172.0
3004,2018-03-26,65.900002,66.550003,65.08000200000001,65.550003,65.550003,752994.0
3005,2018-03-27,65.529999,66.410004,64.529999,65.25,65.25,585899.0
3006,2018-03-28,64.699997,65.129997,63.720001,64.379997,64.379997,670811.0
3007,2018-03-29,64.690002,65.260002,64.160004,64.940002,64.940002,697678.0
3009,2018-04-02,64.910004,65.41999799999999,62.799999,63.009997999999996,63.009997999999996,562819.0
3010,2018-04-03,62.889998999999996,63.860001000000004,62.860001000000004,63.509997999999996,63.509997999999996,582742.0
3011,2018-04-04,63.59,63.639998999999996,62.060001,63.369999,63.369999,527289.0
3012,2018-04-05,63.599998,64.120003,63.07,63.540001000000004,63.540001000000004,760596.0
3013,2018-04-06,63.700001,63.790001000000004,61.810001,62.060001,62.060001,588597.0
3015,2018-04-09,62.0,63.610001000000004,61.93,63.419998,63.419998,753262.0
3016,2018-04-10,63.299999,65.860001,63.200001,65.510002,65.510002,655831.0
3017,2018-04-11,65.589996,67.449997,65.150002,66.82,66.82,840280.0
3018,2018-04-12,66.75,67.33000200000001,66.0,67.07,67.07,963017.0
3019,2018-04-13,67.18,67.760002,66.699997,67.389999,67.389999,687468.0
3021,2018-04-16,67.239998,67.739998,66.129997,66.220001,66.220001,624203.0
3022,2018-04-17,66.41999799999999,66.75,65.559998,66.519997,66.519997,560076.0
3023,2018-04-18,66.68,68.910004,66.559998,68.470001,68.470001,486076.0
3024,2018-04-19,68.75,69.559998,67.980003,68.290001,68.290001,221664.0
3025,2018-04-20,68.260002,68.620003,67.5,68.379997,68.379997,125993.0
3027,2018-04-23,68.220001,69.029999,67.139999,68.639999,68.639999,724906.0
3028,2018-04-24,68.949997,69.379997,67.540001,67.699997,67.699997,740941.0
3029,2018-04-25,67.75,68.18,67.110001,68.050003,68.050003,832296.0
3030,2018-04-26,68.029999,68.779999,67.709999,68.190002,68.190002,764049.0
3031,2018-04-27,68.209999,68.360001,67.639999,68.099998,68.099998,660549.0
3033,2018-04-30,68.150002,69.339996,67.16999799999999,68.57,68.57,542549.0
3034,2018-05-01,68.559998,68.900002,66.849998,67.25,67.25,755186.0
3035,2018-05-02,67.489998,68.139999,66.91999799999999,67.93,67.93,694771.0
3036,2018-05-03,67.68,68.599998,67.209999,68.43,68.43,789367.0
3037,2018-05-04,68.5,69.970001,68.120003,69.720001,69.720001,691219.0
3039,2018-05-07,69.849998,70.839996,69.510002,70.730003,70.730003,690876.0
3040,2018-05-08,70.029999,70.400002,67.629997,69.059998,69.059998,758916.0
3041,2018-05-09,70.050003,71.360001,69.849998,71.139999,71.139999,1253566.0
3042,2018-05-10,71.230003,71.889999,70.559998,71.360001,71.360001,863386.0
3043,2018-05-11,71.449997,71.629997,70.449997,70.699997,70.699997,749808.0
3045,2018-05-14,70.540001,71.260002,70.260002,70.959999,70.959999,634145.0
3046,2018-05-15,71.150002,71.91999799999999,70.41999799999999,71.309998,71.309998,592826.0
3047,2018-05-16,71.019997,71.589996,70.660004,71.489998,71.489998,815289.0
3048,2018-05-17,71.559998,72.300003,71.089996,71.489998,71.489998,574279.0
3049,2018-05-18,71.599998,71.75,70.989998,71.279999,71.279999,562639.0
3051,2018-05-21,71.470001,72.589996,71.25,72.239998,72.239998,211785.0
3052,2018-05-22,72.529999,72.83000200000001,71.900002,72.129997,72.129997,119892.0
3053,2018-05-23,72.110001,72.260002,71.190002,71.839996,71.839996,723458.0
3054,2018-05-24,71.83000200000001,72.0,70.519997,70.709999,70.709999,702791.0
3055,2018-05-25,70.650002,70.800003,67.41999799999999,67.879997,67.879997,640725.0
3057,2018-05-29,66.489998,67.349998,65.91999799999999,66.730003,66.730003,955354.0
3058,2018-05-30,66.849998,68.66999799999999,66.349998,68.209999,68.209999,1059750.0
3059,2018-05-31,68.239998,68.300003,66.559998,67.040001,67.040001,726886.0
3060,2018-06-01,67.07,67.339996,65.510002,65.809998,65.809998,917563.0
3062,2018-06-04,65.709999,66.040001,64.57,64.75,64.75,781103.0
3063,2018-06-05,64.940002,65.57,64.220001,65.519997,65.519997,696050.0
3064,2018-06-06,65.510002,65.959999,64.269997,64.730003,64.730003,714674.0
3065,2018-06-07,65.07,66.07,64.809998,65.949997,65.949997,708829.0
3066,2018-06-08,65.980003,66.239998,65.150002,65.739998,65.739998,675041.0
3068,2018-06-11,65.559998,66.349998,64.849998,66.099998,66.099998,571224.0
3069,2018-06-12,66.050003,66.699997,65.870003,66.360001,66.360001,558281.0
3070,2018-06-13,66.010002,66.889999,65.519997,66.639999,66.639999,524411.0
3071,2018-06-14,66.620003,67.160004,66.360001,66.889999,66.889999,626398.0
3072,2018-06-15,66.620003,67.160004,64.290001,65.059998,65.059998,460168.0
3074,2018-06-18,64.400002,65.980003,63.59,65.849998,65.849998,512591.0
3075,2018-06-19,65.82,65.900002,64.389999,65.07,65.07,218933.0
3076,2018-06-20,65.110001,66.529999,65.010002,66.220001,66.220001,122646.0
3077,2018-06-21,65.339996,66.220001,64.339996,65.540001,65.540001,801625.0
3078,2018-06-22,65.93,69.379997,65.709999,68.58000200000001,68.58000200000001,760719.0
3080,2018-06-25,68.75,69.440002,67.779999,68.08000200000001,68.08000200000001,1136232.0
3081,2018-06-26,68.209999,70.910004,67.720001,70.529999,70.529999,816207.0
3082,2018-06-27,70.68,73.059998,70.559998,72.760002,72.760002,848537.0
3083,2018-06-28,72.269997,74.029999,72.199997,73.449997,73.449997,775155.0
3084,2018-06-29,73.33000200000001,74.459999,72.93,74.150002,74.150002,717347.0
3086,2018-07-02,73.620003,74.349998,72.510002,73.940002,73.940002,602399.0
3088,2018-07-05,74.349998,74.800003,72.529999,72.940002,72.940002,667235.0
3089,2018-07-06,73.160004,74.010002,72.139999,73.800003,73.800003,841632.0
3091,2018-07-09,73.870003,74.279999,72.989998,73.849998,73.849998,611419.0
3092,2018-07-10,74.040001,74.699997,73.650002,74.110001,74.110001,533003.0
3093,2018-07-11,74.199997,74.260002,70.019997,70.379997,70.379997,586829.0
3094,2018-07-12,70.599998,71.239998,69.230003,70.33000200000001,70.33000200000001,861726.0
3095,2018-07-13,70.379997,71.660004,69.839996,71.010002,71.010002,707887.0
3097,2018-07-16,70.519997,70.870003,67.58000200000001,68.059998,68.059998,530277.0
3098,2018-07-17,68.029999,68.440002,67.029999,68.08000200000001,68.08000200000001,530480.0
3099,2018-07-18,67.610001,69.059998,67.040001,68.760002,68.760002,440727.0
3100,2018-07-19,69.0,70.16999799999999,67.800003,69.459999,69.459999,187313.0
3101,2018-07-20,69.389999,71.099998,69.370003,70.459999,70.459999,103220.0
3103,2018-07-23,68.16999799999999,69.309998,67.599998,67.889999,67.889999,500967.0
3104,2018-07-24,67.800003,69.050003,67.559998,68.519997,68.519997,555915.0
3105,2018-07-25,68.769997,69.699997,68.199997,69.300003,69.300003,524591.0
3106,2018-07-26,69.379997,69.91999799999999,68.91999799999999,69.610001,69.610001,622913.0
3107,2018-07-27,69.58000200000001,69.769997,68.260002,68.690002,68.690002,489059.0
3109,2018-07-30,69.010002,70.43,68.800003,70.129997,70.129997,460450.0
3110,2018-07-31,70.050003,70.220001,67.980003,68.760002,68.760002,463011.0
3111,2018-08-01,68.43,68.519997,67.309998,67.660004,67.660004,519070.0
3112,2018-08-02,67.860001,69.360001,66.91999799999999,68.959999,68.959999,576561.0
3113,2018-08-03,68.989998,69.239998,67.870003,68.489998,68.489998,531071.0
3115,2018-08-06,68.650002,69.91999799999999,68.5,69.010002,69.010002,476615.0
3116,2018-08-07,68.900002,69.83000200000001,68.809998,69.16999799999999,69.16999799999999,495605.0
3117,2018-08-08,69.089996,69.370003,66.32,66.940002,66.940002,485027.0
3118,2018-08-09,66.790001,67.410004,66.489998,66.809998,66.809998,760313.0
3119,2018-08-10,66.739998,67.870003,66.139999,67.629997,67.629997,509401.0
3121,2018-08-13,67.779999,67.949997,65.709999,67.199997,67.199997,524490.0
3122,2018-08-14,67.41999799999999,68.370003,66.58000200000001,67.040001,67.040001,578219.0
3123,2018-08-15,66.620003,66.900002,64.510002,65.010002,65.010002,538484.0
3124,2018-08-16,64.949997,65.519997,64.43,65.459999,65.459999,573473.0
3125,2018-08-17,65.470001,66.389999,65.300003,65.910004,65.910004,383380.0
3127,2018-08-20,65.910004,66.68,65.589996,66.43,66.43,171403.0
3128,2018-08-21,66.620003,68.099998,66.519997,67.349998,67.349998,112709.0
3129,2018-08-22,66.08000200000001,68.150002,65.980003,67.860001,67.860001,437164.0
3130,2018-08-23,68.07,68.120003,67.32,67.83000200000001,67.83000200000001,581899.0
3131,2018-08-24,67.900002,69.309998,67.779999,68.720001,68.720001,450690.0
3133,2018-08-27,68.57,68.970001,68.339996,68.870003,68.870003,517796.0
3134,2018-08-28,68.93,69.199997,68.209999,68.529999,68.529999,332612.0
3135,2018-08-29,68.540001,69.760002,68.370003,69.510002,69.510002,426833.0
3136,2018-08-30,69.709999,70.5,69.550003,70.25,70.25,497095.0
3137,2018-08-31,70.059998,70.360001,69.639999,69.800003,69.800003,445584.0
3139,2018-09-04,70.120003,71.400002,69.08000200000001,69.870003,69.870003,419739.0
3140,2018-09-05,69.43,69.589996,68.559998,68.720001,68.720001,785981.0
3141,2018-09-06,68.639999,69.019997,67.0,67.769997,67.769997,542104.0
3142,2018-09-07,67.879997,68.08000200000001,66.860001,67.75,67.75,633824.0
3144,2018-09-10,67.82,68.519997,67.33000200000001,67.540001,67.540001,530895.0
3145,2018-09-11,67.529999,70.010002,67.480003,69.25,69.25,571174.0
3146,2018-09-12,69.889999,71.260002,69.5,70.370003,70.370003,676869.0
3147,2018-09-13,70.239998,70.279999,68.349998,68.589996,68.589996,800543.0
